Average Velocity (mph),Max Velocity,Velocity Stdev,Average Acceleration (mph per s),Max Acceleration (mph per s), Acceleration Stdev,Displacement,Total Distance Traveled,Max Direction Change per sec, Direction Stdev,Time (s),Stops,Large Deceleration Events,Deceleration Events,Max Deceleration Event,Percentage Aggressive Turns,labels
18.33282252,34.23391348,12.35747272,1.366727422,7.547352499,2.079894422,1162.553762,2064.106349,82.23483398,102.9727257,253,3,1,3,-7.547352499,68.33282252,1
10.38517601,25.12397421,8.277943484,0.884762693,4.82353999,1.362634501,816.4368071,1011.019359,45,131.8334556,219,2,0,1,-4.82353999,21.49628712,0
19.65320762,47.09863013,9.814068074,1.250158862,7.404517709,2.050693802,2472.462101,4369.329194,92.6025622,77.74890822,499,4,0,5,-5.510343571,28.74411671,1
16.7956047,37.42878464,12.5064926,0.985659789,5.04543295,1.419520757,1387.767776,1971.983945,41.18592517,97.46712395,264,1,0,2,-5.04543295,36.7956047,1
6.977531041,31.3167702,9.621568152,0.738822841,9.913565699,1.396669915,1304.890279,2979.090267,79.38034472,115.1264075,954,4,0,6,-8.037690152,27.81086437,1
13.08193095,32.83338788,9.455008306,1.514343539,7.75493362,2.099966882,1466.89306,4251.62756,75.14138555,100.0168577,729,12,2,14,-7.75493362,16.41526428,0
2.0348552,33.60671933,6.375703346,0.533055358,9.583151007,1.261664193,319.7064278,493.3029396,45,88.57588356,539,1,1,3,-9.101216965,68.53118572,1
15.38437876,39.64863276,13.6372716,0.908529139,12.96226316,1.570150257,788.3182669,4560.928193,55.0606898,108.4485475,665,7,0,4,-6.911457412,20.64753666,0
7.856353887,31.93394783,10.78919234,1.387388735,17.87853295,2.461177083,797.0812067,1455.52985,156.9893254,118.3308125,416,9,1,5,-13.92019061,35.12908116,1
25.01180883,60.5529634,18.01712763,1.305899969,19.35437112,1.988825838,11847.22863,14231.96324,92.38594403,82.18518277,1275,7,1,12,-17.73009674,39.29752312,1
12.57514347,29.50684585,10.50634061,1.099885182,8.429645843,2.6572966,735.0067006,1212.60312,38.6022535,136.355727,217,1,0,1,-4.811489397,32.57514347,1
9.231060473,31.82534738,10.61581442,1.192490334,6.205913316,1.731378048,609.7305388,802.1284777,61.38954033,107.7166471,195,2,0,3,-6.205913316,23.51677476,0
16.60522282,38.30989428,11.2542771,1.436485261,16.26352311,2.634357604,1288.932554,2626.894954,50.23954369,103.942282,355,1,1,5,-9.072056803,38.82744504,1
4.728480332,30.5700507,8.042895417,0.598412318,5.596150067,1.088212319,1523.577474,3614.130001,72.64597536,126.6420277,1713,8,0,2,-5.596150067,13.06181367,0
10.74921174,31.09084495,11.03688846,1.528538197,11.29580269,2.269013966,1198.899616,1617.062434,77.19573393,128.0414909,337,7,0,10,-7.504348456,27.41587841,1
13.56171217,33.68352286,10.01078793,1.167324726,16.84623091,1.88533878,3094.093265,9754.996408,68.19859051,128.6161158,1611,10,1,13,-16.84623091,20.45826389,0
9.262568526,28.0572854,8.513864838,1.193402695,7.499940963,1.736560611,559.681061,3110.661795,64.35899418,106.6867538,752,11,0,7,-7.499940963,20.37367964,0
9.018060154,27.25077614,9.860665838,0.818394233,6.416455754,1.268117171,1206.773326,1584.562889,70.87477398,104.3519647,394,5,0,3,-5.87048709,14.57361571,0
35.84203205,89.24987592,17.62538406,1.486595085,45.51534586,2.363546613,14315.69104,14912.84548,80.22477919,45.02162348,933,4,0,4,-8.938707757,44.93294114,1
3.119782756,21.04765792,5.609034922,0.698836949,5.875789081,1.273098933,143.6922406,586.6253247,45,115.9734142,418,7,0,1,-5.216949307,10.2626399,0
13.79574815,31.302347,10.55018128,1.630261735,19.93004083,2.47951196,554.2315942,3745.585314,91.93058744,110.1086312,607,12,3,22,-18.64962578,41.38195505,1
37.25150605,85.77094259,16.00990355,1.327326687,56.71994742,2.306723286,18693.48395,20288.76669,46.04162668,58.62147629,1221,1,1,2,-9.812622602,70.58483938,1
39.17144487,113.6598603,15.27184367,1.337500927,58.49124776,2.336438053,19234.45716,20862.29184,40.88777116,29.64890593,1194,5.891223462,0,5,-4.904656634,55.83811154,1
32.90928785,60.1075942,20.15689242,0.793693341,14.46558443,1.288232482,14004.96496,16440.41886,45,151.9760066,1120,4,0,4,-7.157208144,59.57595452,1
30.42640714,60.07628218,16.38225639,1.170471598,8.073610704,1.596535131,12130.16576,17781.09065,66.41143607,84.17949268,1310,7,1,9,-8.073610704,65.72052479,1
3.270355131,32.88835709,7.423240974,0.518188634,6.405624773,1.103243865,522.6593633,1010.127779,56.5398296,119.2563619,692,4,0,4,-5.674233631,19.9370218,0
4.495678258,31.58002812,8.318021602,0.691531751,15.05277512,1.407857601,1570.22172,2108.122478,61.38954033,105.9376746,1051,6,1,3,-7.64155834,17.82901159,0
18.67251157,40.39521873,13.26710873,0.889143958,5.811473971,2.961355422,1280.623301,1859.611102,41.0090869,121.6735509,224,1,0,5,-5.811473971,38.67251157,1
26.36839098,59.85873504,21.09100387,0.9337254,11.45013642,1.478026078,14717.06263,18535.72298,101.3099325,92.03861014,1575,12,3,17,-11.45013642,30.71621707,1
15.46134634,33.85958393,11.74639982,0.782282971,3.261167879,2.262025712,2279.876692,2450.347299,45,104.9647411,356,5,0,1,-3.261167879,26.57245745,1
13.27225275,32.1851444,11.342119,1.578106903,10.94852996,2.25026601,946.5386416,2036.52431,82.87498365,88.83601181,343,4,0,11,-10.42857174,51.73379121,1
6.767553002,33.2766306,9.041760358,1.176384914,8.105836041,1.903317033,437.6242338,756.4735753,45,118.9215579,251,5,1,3,-8.105836041,73.26388352,1
13.38157211,30.73293061,8.896896203,1.294293131,8.093903727,2.20753415,1819.165441,3413.187815,73.25424946,104.6028779,572,4,0,4,-7.993784498,17.22772596,0
0.204767554,3.426541113,0.449774816,0.281239447,3.109757275,0.606817166,1.7,77.56683458,45,91.24707774,825,1,0,0,-2.553992952,12.99252342,0
6.377999224,29.39525295,10.20272936,0.550901552,4.208245984,1.009670437,811.5088416,867.1110092,45,117.9384623,305,2,0,1,-3.39507175,43.32040507,1
8.422773428,27.20747191,9.128077122,0.951696223,5.536858411,1.922170199,1641.261472,2056.81119,46.32648267,142.8692077,548,4,0,4,-5.536858411,25.0894401,1
5.654390928,31.05128042,8.131813648,1.043463186,9.399534193,1.83346548,1750.443235,3389.117288,70.94229549,93.26714893,1342,17,2,12,-9.399534193,10.65439093,0
25.3679098,44.21660141,11.82300099,1.350416513,7.98105541,1.888827092,4344.473169,7689.647659,45,77.74606114,680,3,1,6,-6.13826977,45.3679098,1
0.095330143,2.734268458,0.347961532,0.158972955,2.734268458,0.479992641,2.801785145,47.17896171,45,85.9634112,1102,1,0,0,-2.734268458,37.03773599,1
18.81803966,42.08458682,15.19891302,1.227558893,9.901365103,1.787499199,1240.900693,1310.542048,45,114.6614975,157,1,1,1,-9.901365103,41.01327108,1
6.906167895,29.66626097,8.325153545,0.924828529,7.448000502,1.487356347,717.5230798,1880.697507,56.4575066,118.4544954,611,8,2,6,-7.448000502,11.07283456,0
4.920373877,28.59928279,7.897126506,1.022979017,15.14062907,1.989064869,493.2185418,1111.256618,128.9275436,123.3517008,502,7,0,5,-15.14062907,34.33213859,1
2.920492553,21.54363015,4.807804625,0.910310405,6.943139783,1.446540916,365.621553,533.9429694,76.13897244,103.4550133,409,7,0,2,-4.280602916,20.4195269,0
19.303767,32.03278321,10.60829774,1.214540085,10.24969038,1.778278115,1662.124382,2819.191166,73.68191348,92.77928835,328,1,0,5,-6.03073668,85.97043367,2
12.78485196,25.12796816,9.185530544,0.993864669,9.567359783,1.719596325,1016.755329,1322.473965,45,75.89272175,232,2,0,1,-9.456652401,79.28118248,2
9.594241225,28.57822164,10.82553115,1.262187325,17.19265265,2.456547482,430.9982019,756.3670351,45.9178134,98.04120334,176,1,1,2,-17.19265265,69.59424123,1
8.624686006,31.20361005,8.036153616,1.303078387,9.834052009,1.908582981,1273.167267,2526.759931,90,116.395596,657,11,1,7,-9.834052009,25.24876864,1
12.34584582,30.34021912,11.22343817,0.860526711,7.795496819,1.418612394,804.0834036,942.4730517,55.21266763,90.40272455,172,1,0,1,-7.795496819,45.67917915,1
10.59988408,32.95161058,10.16094682,1.601663802,10.13722401,2.499414376,454.2058234,828.2675382,79.56317192,132.107088,176,3,0,3,-9.146299353,28.78170226,1
4.012521915,30.20679659,6.404232112,0.988578578,7.989405489,1.547276041,495.35996,2418.260976,99.81930064,117.0614076,1351,13,0,10,-7.989405489,6.393474296,0
8.105974388,33.84846797,10.60879851,1.135765093,22.16472424,2.553623379,685.8774307,2493.359933,78.61735718,127.3330804,685,7,3,10,-21.38983114,60.73755334,1
1.044996168,8.417155814,1.833265281,0.60773752,3.44245769,1.254125994,76.66863766,106.1082365,45,94.03505491,226,6,0,0,-3.44245769,21.82509946,0
0.219070409,3.18363817,0.539452203,0.285049326,2.806711955,0.640828855,6.209669879,39.13292024,45,94.17992383,395,2,0,0,-2.806711955,0.219070409,0
11.03727468,30.35923161,9.82867963,1.239218013,20.66561994,2.290678247,1934.400199,2498.989737,66.92958775,147.214272,506,9,1,6,-20.66561994,19.37060801,0
14.16172695,30.76882786,11.1257991,1.44770276,14.28218618,2.121204473,1593.851577,2264.435692,180,129.3849176,359,6,0,8,-7.605339309,44.93095772,1
10.30701176,33.10732124,10.59905344,1.304347585,12.32321373,2.192408689,1358.819731,2652.568092,105.1020885,139.0820703,576,12,2,7,-11.95154103,28.16415462,1
9.025171698,31.95044162,10.32126659,0.991621178,11.4481251,1.640780709,303.1588527,3087.001515,83.29016319,100.9381871,766,12,1,8,-11.4481251,27.20698988,1
23.60504729,48.84484235,12.28174186,1.088891068,13.95743219,1.92289447,627.4539824,7847.21441,82.87498365,96.19818084,745,3,0,5,-13.15356754,81.93838062,2
9.823952127,32.50547966,10.17528825,1.255302797,11.8469909,1.857885092,193.4964858,2882.345012,78.46537935,102.0521302,657,8,0,10,-11.8469909,34.82395213,1
11.5970259,22.95754133,8.639946092,0.693100769,4.892233846,2.459900421,972.4884832,1124.695134,45,77.98138818,218,1,0,1,-4.892233846,25.88274019,1
38.0376598,61.92334048,21.4895323,0.894424176,11.45881817,1.604045513,14304.13599,15815.17593,57.55336655,61.26528275,932,2,2,8,-8.058911718,54.70432647,1
0.184850026,3.136,0.527139479,0.275358618,3.136,0.684548338,1.72626765,76.44757418,45,80.01511443,899,2,0,0,-3.136,20.96495332,0
23.15775746,39.91539212,11.91176145,1.474306434,12.89812545,2.125957101,1906.631878,9469.359917,45,93.3999837,916,4,0,10,-12.89812545,51.72918603,1
9.714185349,29.61971236,10.80813956,1.154873226,17.58427322,2.100836484,434.9126924,1493.795636,45,113.6098956,343,3,0,4,-8.760860439,46.6565912,1
9.471003088,29.84584608,7.979680446,1.145138249,15.98424233,2.103522126,857.0723715,2055.979063,34.26733544,103.0090382,485,3,0,1,-14.00120653,64.88461186,1
12.49347816,31.6783838,11.55859138,1.236155685,26.19571214,2.343390191,583.0661112,3279.592826,82.23483398,113.9010204,585,7,1,8,-26.19571214,18.74347816,0
10.99428079,26.89492919,10.06370176,0.735635017,5.079587117,1.241198323,1122.426701,1276.121878,53.86630866,141.066749,261,1,0,2,-5.020962187,25.27999508,1
4.310795676,23.84521822,7.058388572,0.469432021,4.300957238,0.879192959,1192.70283,1430.350672,70.04341316,106.5796709,743,4,0,0,-3.30306254,18.76651971,0
13.51379442,30.00680456,9.532780797,1.194341949,8.539705808,1.746749031,2116.85923,3251.756782,49.56209395,101.3180585,540,3,0,7,-5.371746788,20.65665156,0
5.706712921,31.93237655,8.994783129,0.677522351,11.55497202,1.395334221,338.7992031,2473.59426,78.16727499,105.9689021,968,6,1,7,-11.55497202,9.410416625,0
4.809577936,24.7050777,6.490257514,0.894212388,12.87541735,1.610242149,269.0319126,1070.785331,62.30980812,103.2741887,496,4,0,2,-12.87541735,25.58968123,1
11.07715588,32.85172117,10.94849503,1.3222356,8.543697322,1.920530413,735.1503384,2210.486016,85.23635831,118.9723504,448,10,1,8,-8.543697322,16.34031378,0
0.136574386,2.706602298,0.404928503,0.216006715,2.612266449,0.564312321,1.5,77.85015843,45,81.8952275,1263,1,0,0,-2.612266449,10.21177598,0
19.15226747,36.16403517,10.77592147,2.375135375,8.544124535,3.060896759,529.9684236,2003.414031,150.9453959,106.4463068,234,2,3,11,-8.544124535,66.211091,1
10.27486737,35.6188175,9.825760126,1.514241663,11.22183993,2.509442149,2146.43415,3965.425318,92.48955292,109.8563281,865,22,3,16,-11.22183993,26.94153404,1
7.468056423,30.86733004,9.676414153,0.776274201,10.16482136,1.557598866,62.43877001,2937.367221,100.6196553,103.0632483,879,10,0,6,-10.16482136,30.80138975,1
8.524067402,23.79571726,6.279504429,1.494340311,7.543030128,2.032662888,471.9324104,907.8837563,85.03025927,80.43411124,239,5,0,5,-7.543030128,29.30417069,1
35.38853909,61.89537908,18.19692014,1.380330714,10.91037669,1.927662773,19494.25843,24695.83275,88.26429541,74.56404544,1564,4,4,21,-10.91037669,85.38853909,2
5.033350157,25.36348746,6.667819894,1.352719439,6.581646901,1.923350153,288.8381727,427.6193612,61.36784561,112.7431512,191,5,0,1,-5.314635647,60.44695893,1
7.076791548,26.077487,7.55049656,1.484054152,10.62089809,2.310732425,107.224251,764.062814,64.33012253,110.8987771,238,4,0,5,-10.62089809,37.07679155,1
13.7156844,32.15785067,10.69824291,1.254665538,7.072491818,1.885741838,667.3464243,1408.701067,89.49128281,99.99063976,231,2,1,3,-6.198744045,56.57282726,1
7.420279434,33.64626149,8.94319472,1.08933124,7.475804318,1.99611791,1252.06005,1673.051923,98.74616226,101.8450625,505,6,0,6,-7.033741228,11.96573398,0
3.433124201,23.00339314,5.932437844,0.641668039,10.20048443,1.357827728,334.4297834,730.3896854,52.05002708,96.61841542,474,4,0,1,-9.504112279,15.9331242,0
17.95383529,52.80416953,14.82784818,1.123294442,10.80185069,1.784015188,397.959307,10414.5574,62.52194596,119.2892387,1299,5,2,12,-10.80185069,61.28716862,1
29.38240251,57.80415376,11.10333149,1.397177334,19.61825974,2.322535382,12591.67271,16786.7846,71.25024237,69.30480772,1279,1,3,17,-19.61825974,72.23954537,1
17.64490126,36.16403517,9.967288071,1.387325163,10.31555767,2.057173373,1202.475484,5052.222917,63.94650469,98.86384833,641,2,1,14,-9.404402431,58.82137185,1
23.23227674,54.61421353,12.85716596,1.373322333,16.54204269,2.063671157,563.4238635,9590.180022,111.3706223,106.5763716,924,4,1,10,-13.64636219,77.39894341,2
17.55193972,38.07011636,12.01176113,1.326895894,7.126443511,1.845513806,3382.151652,4562.347483,49.11646242,131.6123238,583,5,0,7,-5.579935988,50.88527305,1
0.280014302,2.706602298,0.482998998,0.33627143,2.612266449,0.664472723,5.375872022,70.06450622,45,124.3082113,560,1,0,0,-2.612266449,22.44545781,0
3.433586173,30.3823612,6.902087576,0.681699715,5.675930368,1.332092765,334.8976261,583.6016097,45.15197784,115.366338,381,5,0,1,-4.966566935,13.43358617,0
40.98843601,58.2063903,14.15955961,1.495746523,7.730539529,1.97961931,12163.41542,13723.8067,31.02996888,29.86214287,751,5.891223462,1,6,-7.730539529,90.98843601,2
27.78004652,61.56251951,22.21519416,1.261476512,19.22346023,1.979344874,11795.73887,14526.2338,149.0362435,93.4900835,1171,8,1,12,-18.77682686,70.63718938,1
11.72697981,31.60385192,9.916832693,1.671594564,11.13123263,2.319935876,257.4889901,1288.744877,71.46907844,110.8289368,246,4,1,6,-11.13123263,30.47697981,1
5.703551181,28.64573797,7.267397835,1.180339866,9.886898617,1.848794731,58.86569459,1915.51393,69.00128097,119.3847528,750,12,1,5,-9.886898617,13.02062435,0
34.65663742,63.16839716,16.25845007,1.287372665,5.913724713,1.945279255,21560.72418,23687.25701,93.88790956,37.45933982,1532,5,0,15,-5.913724713,66.23558479,1
5.815412971,32.79669056,9.087744258,1.085532677,14.38130908,2.024715754,455.7690753,680.9578201,42.06674849,105.851325,261,3,0,4,-13.58867546,5.815412971,0
2.308673928,34.05978743,6.036540089,0.513805285,18.76046263,1.177678177,665.2405054,1775.529213,86.11209044,107.2194738,1709,5,0,6,-17.00532925,3.895975515,0
35.17570371,58.54676135,15.28772646,1.115737852,10.23908158,1.531318531,19641.62772,22128.02269,45.23549873,117.6212825,1410,1,0,3,-7.867344832,96.71416525,2
12.59215732,32.85172117,9.789739611,1.405154523,5.754439354,1.961798062,457.4592987,1023.517297,65.87993604,121.7245552,183,1,1,4,-5.754439354,23.70326843,0
10.87456778,33.57908682,10.28511194,1.317501608,10.01019522,2.000386528,1646.700012,2578.245619,54.26452399,87.36933761,532,7,1,8,-7.990991113,38.14729505,1
4.246304771,32.24121884,8.247605748,0.707482461,10.71576508,1.318640367,502.1252832,2296.453533,89.06928401,124.4272256,1210,9,0,6,-9.503662335,14.24630477,0
8.656767455,31.04885647,9.889804135,1.279617031,6.02567604,1.787190934,495.5817289,2185.956197,97.12501635,111.6105998,565,10,0,7,-6.02567604,27.88753669,1
10.92286229,33.58058106,10.71623073,1.171949653,13.21496751,1.909851428,413.343852,3950.299727,69.39030706,115.0784477,808,5,1,11,-11.58939161,44.25619562,1
36.39310511,57.82021017,14.0260653,1.280844473,6.718400082,1.720208784,16101.94772,21917.09768,45,56.08225349,1350,3,0,7,-6.528204074,54.57492329,1
3.253838236,27.52649226,6.750694871,0.649626514,6.993961876,1.32973248,424.3810198,545.3493973,41.9335145,77.0409208,375,5,0,1,-6.993961876,69.75016876,1
12.99823793,26.84731346,7.723272718,0.870752857,6.686327441,2.319580072,643.229679,2106.391134,71.13641244,108.0902777,363,3,0,1,-5.951453724,21.33157126,0
7.957486329,49.12703533,12.32623367,0.665456124,26.08885538,1.585920572,1498.854209,4358.999713,68.14506808,134.9509038,1223,11,3,7,-26.05071495,22.95748633,0
12.76854902,33.84846797,11.85766716,1.234795329,14.52384898,1.90016253,597.1134649,9843.18428,115.2011236,115.2761155,1727,15,0,28,-13.22666661,41.85945811,1
6.367254961,25.18879751,8.345503296,0.656091019,4.844304505,1.08068463,467.25416,1461.057612,58.31363231,96.18575982,515,9,0,2,-4.844304505,27.14735825,1
8.410002613,27.21392585,9.535684522,0.941577917,5.407956736,1.936438213,862.4694313,1455.334721,45,109.9193774,388,8,0,2,-5.407956736,38.63560739,1
10.9621221,23.25396207,6.34376882,1.496326157,6.805856386,1.96612605,1223.778444,2077.677882,178.4025238,124.0907547,425,9,0,6,-5.244158975,16.51767766,0
10.23672719,31.37999363,10.0281429,1.10842371,7.187224521,2.152014959,429.3327148,786.9214046,45,97.08920508,173,3,0,1,-5.062998491,38.80815576,1
10.40333012,28.25243013,9.288551535,0.827005689,5.300634572,1.364687132,397.8059074,692.0072268,81.42700164,135.9725975,150,1,0,2,-5.300634572,65.81693889,1
7.077902784,39.06408437,9.943697047,0.954803651,21.98711415,2.18514558,722.0012812,3158.099295,78.37383147,120.7818459,998,5,3,9,-21.98711415,33.00382871,1
12.42552278,28.35259593,10.19555819,1.172885001,10.70202977,1.851702206,668.3354397,1732.053072,52.97652414,123.4272317,312,2,0,5,-10.70202977,23.53663389,0
2.508192325,31.14808399,6.248614195,0.534494292,7.889806836,1.284093104,262.7125045,1751.355906,45,95.15573156,1563,4,0,2,-5.633733854,4.095493912,0
11.64000135,36.13558114,10.76923618,1.251948856,5.71086638,1.759507701,1918.484907,8714.411723,82.40535663,102.4644057,1678,20,0,18,-5.525547629,13.22730294,0
36.00672587,60.58651361,16.78329669,1.255652281,9.473944629,1.93258663,21734.24192,24662.3199,57.82878287,74.52084823,1535,4,0,10,-6.462037603,65.17339254,1
33.87838241,53.40227651,15.43583717,1.064403818,6.490205604,1.431647324,18175.08612,19555.69127,41.82016988,45.62635492,1294,2,0,5,-6.490205604,49.26299779,1
37.94823519,61.90996921,17.60111304,1.385164568,19.87189805,2.198886112,21592.37762,25137.5924,124.9920202,57.21273023,1483,5,7,18,-19.87189805,90.32918757,2
9.80229699,31.84032161,10.38596396,0.990712139,8.222908074,1.522129896,392.3987895,2473.134936,86.42366563,102.7736939,564,9,0,7,-8.222908074,19.80229699,0
35.04066543,76.23408162,20.1858179,1.893137929,21.95731875,2.745302453,11478.82264,19965.70888,90.6902772,72.92174861,1276,11,9,31,-19.25671978,74.32637972,1
24.95857016,42.6577404,12.09206854,1.278068029,11.94569748,1.931678124,1335.076724,11529.5413,45,108.6449226,1035,4,0,11,-11.94569748,37.45857016,1
22.2713695,39.64863276,8.659855781,1.523668611,7.322823114,2.059003389,2109.43038,3234.040959,41.9335145,79.28062615,326,1,0,6,-7.322823114,44.49359172,1
22.61850448,44.7159211,12.92389748,1.601559117,14.15675766,2.364250622,8070.419211,10259.21691,157.7509763,70.40122299,1017,9,1,12,-7.861146641,45.69542756,1
23.3767281,39.26330888,12.11085507,1.601501478,7.716012238,2.215263873,2136.346716,3362.358353,45,77.3771621,323,3,2,7,-7.716012238,50.64945537,1
10.37041656,33.2766306,10.39079261,1.614819944,13.32784384,2.956026018,767.6767028,1135.97356,73.30075577,97.17229788,245,4,2,5,-10.73749253,22.87041656,0
15.80119208,32.95541716,11.46059859,1.231695707,14.5005037,1.879970676,2024.209567,4140.107672,43.71304171,98.20060702,587,4,0,9,-12.80728324,54.26273054,1
19.04231302,43.28941265,14.1669549,1.771542274,29.8419499,2.998898093,2088.209822,4315.293727,87.3974378,117.6572596,507,7,4,11,-29.52272233,60.21878361,1
15.67969204,38.03649279,12.52358446,1.171901,6.13325944,1.714562065,2673.490378,3361.248727,63.43494882,102.2254448,481,5,0,5,-6.110535072,35.67969204,1
17.53921864,41.63086855,12.46821991,1.578266869,7.057572242,2.190466267,1590.225393,2531.594158,93.50353164,133.3355442,324,4,1,8,-6.140259851,61.98366308,1
11.57033624,41.05315657,12.11256731,1.211456716,8.520219024,1.909125267,1467.880203,2190.09936,46.21887524,121.2965658,425,5,0,7,-7.554640818,19.90366957,0
6.508359873,23.54665157,7.865257852,0.881187588,7.020656503,1.538209411,683.4512419,909.7525032,45,115.2440069,313,3,0,1,-6.859379328,17.61947098,0
23.88928363,35.5730055,11.58524566,1.28568101,7.326214333,1.79721327,2825.818696,3551.397969,100.6196553,67.17279488,334,5,0,3,-7.326214333,43.88928363,1
23.93292041,41.16300941,13.19041479,1.597055287,7.32511444,2.231000905,2427.965807,3516.424983,45,124.6254476,330,3,3,7,-7.229464044,90.59958708,2
34.04520605,83.37134357,14.01009176,1.26293568,42.97053565,2.445734673,9789.886881,11572.37085,51.67070954,126.0703777,762,1,0,6,-8.668781591,119.7594918,2
11.93785802,28.58524375,9.08120088,1.703049401,9.012536697,2.262796758,1270.580249,1732.055293,89.89506279,91.69748478,326,3,1,3,-8.118462391,43.18785802,1
20.32226155,43.56497676,13.91027444,1.598089251,10.64954763,2.301280536,1225.3931,5308.573258,50.35582504,119.2441376,586,5,4,12,-10.27553139,63.17940441,1
16.80547001,34.5228986,10.85631986,1.395737604,12.09388698,1.976446842,1130.10895,12170.53725,96.84277341,103.7596193,1622,15,1,21,-9.183078436,40.61499382,1
11.66306144,31.3167702,10.48890931,1.549412217,12.5365404,2.569581164,1203.359738,1710.783637,50.69064104,135.6637962,327,4,1,5,-12.30845833,46.95717909,1
21.26857104,40.8651151,13.08146212,1.520346647,11.92978434,2.249993819,3323.266334,4486.835847,54.41699328,142.8907375,473,4,3,10,-11.92978434,41.26857104,1
20.30390349,43.15009859,12.93709782,1.430811198,10.79063134,2.076596503,6022.578153,8384.725102,39.80557109,92.17413654,926,6,3,12,-8.076112768,70.30390349,1
18.61331246,39.21599674,14.77320129,1.413183769,9.226462479,2.020603564,1437.002888,2027.521536,47.20431501,87.70620131,245,3,0,6,-5.891146694,68.61331246,1
8.529395628,35.72290873,10.15676531,1.37449384,7.670162546,1.90490019,1452.29477,2510.284937,82.23483398,84.09598884,660,26,0,10,-7.670162546,30.26852606,1
22.13674945,36.54222062,13.08941789,1.430782208,7.640321572,1.995821285,1647.63279,2312.499719,42.44263142,134.7533025,235,2,1,3,-7.640321572,62.13674945,1
17.11387524,34.35607987,11.25361114,1.479081992,13.93287075,2.187397015,2230.841837,4119.062221,68.62937773,115.6067084,539,6,0,8,-11.11259006,50.44720857,1
7.954120124,32.76914061,11.16225911,0.8589652,5.875149523,1.329518315,782.2013615,865.3719493,45,100.0295901,244,5,0,1,-5.05634698,74.45045064,1
13.61912169,34.10101136,13.42652861,1.514110879,19.8382098,2.809178217,730.2083675,1773.954516,45,112.4227737,290,2,1,6,-19.1521739,30.28578836,1
7.689397462,28.0572854,8.66436998,1.343890041,5.250918966,1.946372795,493.8894613,581.0800296,169.6951535,104.6608622,170,5,0,2,-5.250918966,24.35606413,0
15.84668604,41.07209661,11.45835691,1.65983439,15.53216709,2.489773425,744.0492994,10312.61853,73.96005669,106.0431488,1456,22,7,32,-14.2686321,23.53899373,0
18.30162519,31.27187618,11.4209519,1.57621431,23.26349647,2.99953311,820.1969763,1959.770503,55.0606898,114.610361,239,3,2,4,-23.03952238,34.96829186,1
20.58030881,41.43515647,15.53682446,1.447155324,7.210018895,2.086790111,1559.538512,2223.408363,51.11550357,126.8750594,243,4,1,4,-7.210018895,45.58030881,1
14.95970043,36.69363411,12.81447557,1.343305875,6.099977525,1.919054809,789.174157,1579.116588,45,135.6652771,237,2,0,5,-5.958484301,64.95970043,1
18.02220477,39.06408437,14.24973764,1.314041414,25.52455951,2.468484828,2755.602491,3489.299238,85.68397248,100.2151771,433,7,1,7,-23.12375933,28.02220477,1
24.16781478,40.51862189,14.49929195,1.435102492,7.433988825,2.098437124,2337.154708,3323.074532,55.09352136,66.71237068,309,1,1,6,-7.433988825,74.16781478,1
10.47624285,36.91381357,10.78143614,1.01431757,9.808232772,1.546720635,4132.748959,4920.092623,50.7927965,85.37017573,1053,24,0,11,-6.242750093,13.7020493,0
9.515341796,26.23000785,9.007970051,1.701368193,6.751016658,2.329456027,758.0380597,1074.723872,48.75344934,126.8679872,254,7,1,5,-6.414503963,19.5153418,0
13.54304979,31.41275563,9.934317012,1.342498657,9.528298426,3.128694337,1038.129303,1396.62701,45,71.70212869,232,4,1,4,-9.528298426,63.54304979,1
29.48648753,41.90955595,9.849169921,1.597276667,10.08859978,2.343626585,2786.275123,4278.535922,36.86989765,57.33291354,326,2,1,5,-10.08859978,89.48648753,2
21.29190881,33.46607978,9.244871029,1.28222409,9.917757546,1.938337351,1641.748656,2285.589237,36.96977398,72.91429205,241,1,0,4,-9.917757546,37.95857548,1
10.828728,33.55591775,11.58764555,1.158719107,5.892085418,1.726722862,2578.882894,3932.010026,174.3383149,102.9230534,814,17,1,8,-5.892085418,18.52103569,0
6.032936686,27.95067656,8.982527545,0.99476429,7.87409802,1.803335667,480.4503096,715.4791319,39.40066066,87.47693155,266,3,0,4,-7.87409802,22.69960336,0
13.4489415,35.81549162,11.56143352,1.438268361,7.729235207,2.610476388,1275.956151,2436.300737,45,87.0412445,406,6,1,7,-6.909931931,34.87751293,1
18.27507683,34.11866351,12.48141244,1.522467317,10.32031998,2.189109853,1305.238005,1954.182121,45,106.1431312,240,3,1,4,-7.085248155,43.27507683,1
2.429813123,22.64173562,4.5921949,1.061345628,13.1026849,2.371891797,160.177308,326.7960023,73.61045967,126.0304442,297,5,0,2,-13.1026849,43.9900197,1
0.966311532,6.682562383,1.085493062,0.930607255,4.895233478,1.335173869,11.22541759,554.3000191,121.3668864,113.4205212,1275,40,0,0,-4.895233478,28.67311592,1
12.09436372,60.03576108,11.0323658,1.923287976,33.28956075,3.948379379,1366.689958,2501.159445,96.67274909,120.8608737,464,5,6,18,-33.28956075,55.84436372,1
14.33256357,37.92486045,12.97695187,1.18213302,5.903687141,1.765562208,1685.991011,2753.348412,119.7448813,130.4822192,431,5,0,4,-5.903687141,41.60529084,1
