ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude
9755471,08/28/2014 02:30:00 AM,BATTERY,SIMPLE,SIDEWALK,0,0,25,31,19,08B,1141030,1918115,2014,41.93138955,-87.75715877
9660723,06/18/2014 06:00:00 PM,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,0,0,1,2,33,10,1178093,1890745,2014,41.85552073,-87.62179361
7879688,01-04-2011 13:00,BATTERY,SIMPLE,RESIDENCE,0,0,5,34,49,08B,1177148,1836325,2011,41.70620803,-87.62690315
9543726,03/23/2014 12:50:00 PM,THEFT,FROM BUILDING,OTHER,0,0,1,2,33,6,1180210,1889411,2014,41.85181175,-87.61406434
10357391,12/24/2015 02:04:00 AM,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING SERVICE,STREET,1,0,4,10,51,24,1195199,1835651,2015,41.70393315,-87.56082454
9548726,03/23/2014 10:00:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,0,0,25,30,21,26,1149900,1918520,2014,41.93233271,-87.72455222
6811531,03/17/2009 08:57:03 PM,ROBBERY,STRONGARM - NO WEAPON,STREET,0,0,10,24,29,3,1156460,1894559,2009,41.86645124,-87.70109384
7450386,04-10-2010 23:30,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,12,2,28,14,1165079,1898681,2010,41.87758381,-87.66933561
8673142,06/22/2012 05:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,14,35,22,14,1153270,1917169,2012,41.92855912,-87.71220378
10701192,10-01-2016 06:30,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,0,0,4,7,46,04A,1195283,1850251,2016,41.7439948,-87.5600367
10782328,12/13/2016 04:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,25,30,23,7,1149799,1910572,2016,41.91052464,-87.72513054
10401831,02-02-2016 21:00,BATTERY,SIMPLE,SIDEWALK,0,0,10,12,30,08B,1159432,1887236,2016,41.84629558,-87.69038462
8372110,11/22/2011 02:30:00 PM,ASSAULT,SIMPLE,APARTMENT,0,0,4,8,45,08A,1190685,1848058,2011,41.73808916,-87.57695453
10394722,01/27/2016 04:00:00 PM,BATTERY,SIMPLE,CTA TRAIN,0,0,1,2,32,08B,1176426,1898874,2016,41.87786497,-87.62766695
8252101,09-07-2011 20:30,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,3,20,42,18,1181070,1864026,2011,41.78213353,-87.61169041
10674608,09-09-2016 08:33,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,0,0,24,50,2,26,1156898,1943016,2016,41.99941187,-87.698168
7404434,03/14/2010 04:30:00 AM,THEFT,OVER $500,APARTMENT,0,0,12,27,28,6,1169686,1900712,2010,41.88305797,-87.65236083
9771469,09-09-2014 18:22,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,0,6,17,69,6,1176778,1852607,2014,41.75089628,-87.62776933
8924792,12-09-2012 14:10,THEFT,FROM BUILDING,MOVIE HOUSE/THEATER,0,0,18,42,8,6,1177327,1904307,2012,41.89275303,-87.6241939
10275179,04/28/2015 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,6,6,69,11,1178903,1855029,2015,41.75749444,-87.61990875
7175703,10/13/2009 09:35:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,1,0,22,21,71,18,1171171,1846901,2009,41.73536258,-87.64848247
8893041,11/16/2012 10:00:00 PM,THEFT,$500 AND UNDER,RESIDENCE,0,0,15,29,25,6,1139371,1900200,2012,41.88225912,-87.76369258
7645822,08-07-2010 09:25,BATTERY,SIMPLE,SIDEWALK,1,0,10,12,30,08B,1156433,1887014,2010,41.84574748,-87.70139682
10714051,10-12-2016 23:50,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,8,15,66,08B,1156700,1862028,2016,41.77717722,-87.70109155
6887998,04/28/2009 08:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,25,31,21,14,1149008,1918985,2009,41.93362604,-87.72781817
8786169,09-03-2012 23:55,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,0,0,19,44,6,5,1166080,1922009,2012,41.94157605,-87.6649928
8646872,06-06-2012 07:30,THEFT,POCKET-PICKING,"SCHOOL, PUBLIC, BUILDING",0,0,7,15,67,6,1164741,1863948,2012,41.78227994,-87.67155906
6536010,10-04-2008 14:15,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,1,0,3,5,42,18,1183034,1861200,2008,41.77433326,-87.60457774
6777668,02/28/2009 04:59:00 PM,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,1,0,3,5,42,08B,1185894,1860832,2009,41.77325646,-87.59410522
7910913,01/29/2011 05:40:00 AM,THEFT,$500 AND UNDER,OTHER,0,0,2,5,41,6,1186497,1868390,2011,41.79398198,-87.59165581
9308192,09/14/2013 04:30:00 PM,THEFT,$500 AND UNDER,STREET,0,0,17,38,16,6,1147219,1928479,2013,41.95971285,-87.73414881
7137149,09/18/2009 03:00:00 AM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,0,0,7,17,67,04B,1166519,1859430,2009,41.76984423,-87.66516911
6824332,03/20/2009 03:31:09 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,BANK,0,0,2,4,35,26,1179387,1881825,2009,41.83101411,-87.61731704
9862970,11/19/2014 01:50:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,4,7,46,08B,1194052,1851743,2014,41.74811924,-87.56449827
9809424,10-07-2014 11:09,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,1,0,6,8,44,15,1184004,1849945,2014,41.74342581,-87.60137299
7275916,12/15/2009 05:00:00 PM,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),0,0,22,34,75,6,1167518,1826850,2009,41.68041843,-87.66243795
8844224,10/14/2012 01:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,1,1,6,17,69,14,1174890,1852547,2012,41.75077391,-87.63468964
7901708,01/23/2011 10:35:00 AM,BATTERY,SIMPLE,STREET,1,0,22,19,74,08B,1155903,1830803,2011,41.69150655,-87.70484926
6822119,03/16/2009 01:00:00 PM,THEFT,FROM BUILDING,SMALL RETAIL STORE,0,0,24,50,2,6,1157463,1947664,2009,42.01215463,-87.69596221
7706308,09/13/2010 01:51:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,5,9,53,14,1178981,1825999,2010,41.67783055,-87.62050376
10111033,06/13/2015 06:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,10,24,29,08B,1149540,1892404,2015,41.8606747,-87.72655395
9694794,07/13/2014 10:00:00 PM,THEFT,$500 AND UNDER,STREET,0,0,9,16,61,6,1165029,1872198,2014,41.80491287,-87.67026988
7810462,11/17/2010 05:00:00 PM,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,0,0,6,17,69,6,1174657,1852798,2010,41.75146787,-87.635536
9096544,04/20/2013 08:50:00 AM,THEFT,$500 AND UNDER,STREET,0,0,10,24,29,6,1154398,1893847,2013,41.86453886,-87.7086827
7996823,02/25/2011 05:00:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,0,0,3,20,42,11,1182650,1863246,2011,41.7799566,-87.60592196
9442967,12/28/2013 10:00:00 AM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,1,1,2,28,26,1173362,1893147,2013,41.86221827,-87.63908716
9204069,07-04-2013 23:30,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,11,37,23,7,1148215,1905792,2013,41.8974385,-87.7310729
6759760,02/17/2009 02:55:00 PM,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",0,0,7,6,68,08B,1174130,1859520,2009,41.76992556,-87.63726788
8897245,11/21/2012 12:15:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,12,25,31,08B,1165608,1890799,2012,41.85594368,-87.66761769
10186930,08-06-2015 14:00,BATTERY,SIMPLE,APARTMENT,0,0,4,7,46,08B,1192574,1852849,2015,41.75119031,-87.56987808
9597231,05-04-2014 06:49,THEFT,$500 AND UNDER,APARTMENT,0,1,12,2,28,6,1168131,1893867,2014,41.86430848,-87.65826852
10832466,01/29/2017 08:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,8,13,65,14,1152777,1863162,2017,41.78036734,-87.7154435
8499703,02/28/2012 09:45:00 PM,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,1,0,9,3,61,04A,1166045,1873546,2012,41.80859037,-87.66650527
8005337,04-05-2011 18:45,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, GROUNDS",1,0,17,38,16,26,1146726,1923676,2011,41.94654248,-87.73608438
10429684,02/27/2016 05:02:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,1,20,48,77,08B,1167712,1935356,2016,41.97816564,-87.6586083
6129568,03-12-2008 02:30,BATTERY,SIMPLE,STREET,0,0,18,42,8,08B,1174891,1904158,2008,41.89239907,-87.63314473
6398351,07/29/2008 07:08:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,24,50,2,18,1154107,1942264,2008,41.9974047,-87.70845557
8811375,09/20/2012 06:55:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,15,28,25,18,1141628,1902383,2012,41.88820814,-87.75535076
6844225,04-03-2009 16:29,CRIMINAL TRESPASS,TO LAND,RESTAURANT,1,0,17,33,14,26,1154230,1930030,2009,41.96383148,-87.70833148
8500833,02/28/2012 04:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,20,48,77,14,1168560,1939501,2012,41.98952124,-87.65536914
7336475,06/29/2009 09:00:00 AM,DECEPTIVE PRACTICE,FORGERY,GOVERNMENT BUILDING/PROPERTY,1,0,12,2,28,10,1162121,1895023,2009,41.86760821,-87.68029878
7700185,09-09-2010 15:55,THEFT,$500 AND UNDER,STREET,0,0,5,9,49,6,1181228,1831039,2010,41.69160972,-87.61212461
7977223,03/17/2011 09:18:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,0,0,4,10,55,6,1200097,1817085,2011,41.6528642,-87.54351257
10375906,01-11-2016 22:30,THEFT,OVER $500,STREET,0,0,3,20,42,6,1186179,1862494,2016,41.7778104,-87.59300804
7796750,11-06-2010 17:20,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,25,29,19,7,1134561,1918884,2010,41.9336166,-87.78091338
9073350,04-03-2013 18:30,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1,0,15,28,25,18,1144242,1901501,2013,41.88573911,-87.74577331
10646922,08/18/2016 11:50:00 PM,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,0,0,20,48,77,14,1164577,1939783,2016,41.99038065,-87.67001117
10167958,07/26/2015 04:50:00 PM,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,1,0,3,5,43,26,1191054,1860123,2015,41.77118764,-87.57521311
9919417,01-08-2015 19:00,CRIMINAL DAMAGE,TO PROPERTY,OTHER,0,0,5,9,54,14,1179981,1817559,2015,41.65464714,-87.61710019
9010397,02/15/2013 05:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,6,21,71,7,1170457,1848826,2013,41.74066061,-87.65104237
10426214,02/23/2016 07:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,17,39,16,08B,1149701,1925472,2016,41.95141344,-87.72510225
10493070,04/14/2016 09:10:00 PM,BATTERY,SIMPLE,SIDEWALK,0,0,19,46,6,08B,,,2016,,
6262276,05/19/2008 05:02:29 PM,THEFT,RETAIL THEFT,DRUG STORE,1,0,4,8,46,6,1191073,1852990,2008,41.75161364,-87.57537386
8847740,10-01-2012 15:00,THEFT,FROM BUILDING,APARTMENT,0,0,4,7,43,6,1196126,1856148,2012,41.76015578,-87.55675291
8863561,10/27/2012 09:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,25,31,21,14,1149566,1919829,2012,41.93593122,-87.72574555
8171324,04/14/2011 02:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,6,17,71,08B,1170363,1852108,2011,41.74966891,-87.65129147
8267184,09/17/2011 02:45:00 AM,THEFT,$500 AND UNDER,STREET,0,0,18,43,7,6,1171863,1911966,2011,41.91389192,-87.64403481
7663681,08/17/2010 12:01:00 AM,THEFT,FROM BUILDING,RESIDENTIAL YARD (FRONT/BACK),0,0,17,39,16,6,1149653,1927144,2010,41.95600246,-87.72523509
8750943,08-10-2012 19:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,19,44,6,5,1172270,1919402,2012,41.93428765,-87.64231944
8359822,11/16/2011 08:45:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,4,7,48,14,1193411,1845507,2011,41.73102281,-87.56705052
9378848,11-05-2013 19:27,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,16,45,15,18,1142251,1927917,2013,41.95826455,-87.75242763
8241255,08/28/2011 03:10:00 PM,THEFT,$500 AND UNDER,STREET,0,0,14,32,24,6,1167668,1909859,2011,41.90820167,-87.6595072
8625224,05/22/2012 11:00:00 PM,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,1,0,8,15,66,04A,1157376,1862047,2012,41.77721569,-87.69861281
10866393,02/28/2017 09:15:00 PM,BATTERY,SIMPLE,PARK PROPERTY,0,0,19,47,5,08B,1157931,1924083,2017,41.94743768,-87.69488693
8187969,07/28/2011 10:00:00 AM,THEFT,ATTEMPT THEFT,APARTMENT,0,0,11,24,27,6,1155547,1896532,2011,41.87188376,-87.7043925
9066311,03/14/2013 07:58:00 AM,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,1,0,11,28,26,18,1149017,1901261,2013,41.88498947,-87.72824459
6847910,04-06-2009 19:05,ROBBERY,ARMED: HANDGUN,SIDEWALK,0,0,5,21,49,3,1175654,1840995,2009,41.71905667,-87.63223483
9881274,12-03-2014 15:30,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT/GROUNDS,0,0,9,11,60,14,1171138,1883868,2014,41.83680498,-87.64752311
9885928,12-04-2014 17:00,THEFT,$500 AND UNDER,ALLEY,0,0,14,32,24,6,1164407,1911818,2014,41.91364697,-87.67143088
6425607,08-11-2008 13:15,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,4,8,45,14,1187123,1852894,2008,41.75144479,-87.58985157
8582259,04/24/2012 03:00:00 PM,THEFT,FROM BUILDING,COLLEGE/UNIVERSITY GROUNDS,0,0,2,5,41,6,1184631,1867442,2012,41.79142457,-87.59852795
8681645,06/28/2012 03:30:00 AM,ASSAULT,SIMPLE,APARTMENT,0,0,3,6,69,08A,1179554,1857347,2012,41.76384044,-87.61745225
6918794,05/16/2009 03:10:00 AM,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,0,0,25,29,25,3,1136404,1909710,2009,41.9084093,-87.77436009
8923421,12-09-2012 17:38,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,0,0,4,7,46,04B,1195571,1852233,2012,41.74942646,-87.55891611
10088961,05/27/2015 09:45:00 PM,NARCOTICS,FORFEIT PROPERTY,STREET,1,0,11,27,23,26,1153203,1906112,2015,41.89821907,-87.71274398
7309998,01-11-2010 09:45,BATTERY,SIMPLE,ALLEY,0,0,17,33,21,08B,1154476,1921500,2010,41.94041966,-87.70765597
8942384,12/23/2012 04:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,5,34,53,14,1175620,1826002,2012,41.67791443,-87.63280601
8039477,04/23/2011 04:53:00 AM,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,0,1,7,17,67,04A,1169012,1857030,2011,41.76320482,-87.65610011
6554796,10-09-2008 13:20,BATTERY,SIMPLE,STREET,0,0,3,8,43,08B,1189663,1855915,2008,41.75967407,-87.58044695
8335254,10/31/2011 11:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,22,21,73,7,1167570,1845393,2011,41.73130229,-87.66171823
10618440,07/30/2016 08:00:00 PM,THEFT,POCKET-PICKING,PARK PROPERTY,0,0,1,42,32,6,1178694,1901250,2016,41.88433336,-87.61926694
8050821,05-05-2011 21:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,14,35,22,7,1155996,1915080,2011,41.92277212,-87.70224312
9786399,09/19/2014 10:06:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,24,48,77,08B,1168512,1941030,2014,41.99371789,-87.65550117
9111197,03-01-2012 12:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,0,0,8,18,70,6,1160095,1851706,2012,41.74878296,-87.68892892
10140848,07-06-2015 15:50,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,3,8,43,14,1189995,1856031,2015,41.75998441,-87.57922647
9847118,11-05-2014 08:00,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",0,0,10,22,30,08A,1151757,1883786,2014,41.83698257,-87.71864223
10792997,12/23/2016 10:50:00 PM,ROBBERY,VEHICULAR HIJACKING,STREET,0,0,4,8,43,3,1188595,1853424,2016,41.75286413,-87.58444057
7281977,12/19/2009 08:50:00 AM,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,1,0,10,24,29,04A,1149356,1890665,2009,41.85590624,-87.72727443
8603800,05-08-2012 00:30,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,0,0,2,3,35,3,1178893,1879522,2012,41.82470579,-87.61919978
6019321,01/14/2008 06:58:00 PM,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,0,0,7,16,68,14,1170302,1863035,2008,41.77965531,-87.65119746
10551369,06-07-2016 21:05,ROBBERY,ARMED: HANDGUN,ALLEY,0,0,15,28,25,3,1144261,1903316,2016,41.89071932,-87.74565789
9140723,05/22/2013 10:43:00 AM,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",0,0,10,25,31,08B,1160741,1888255,2013,41.84906484,-87.68555244
6557962,10/16/2008 07:00:00 PM,THEFT,OVER $500,STREET,0,0,24,50,2,6,1157487,1942698,2008,41.99852725,-87.69600993
7865767,12/29/2010 01:27:00 AM,NARCOTICS,POSS: CRACK,ALLEY,1,0,15,29,25,18,1139480,1900473,2010,41.88300628,-87.76328567
6390163,07/25/2008 10:05:51 AM,CRIMINAL TRESPASS,TO LAND,TAVERN/LIQUOR STORE,1,0,2,3,35,26,1177977,1879171,2008,41.82376346,-87.62257093
7193260,10/23/2009 11:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,14,32,24,14,1161899,1910920,2009,41.91123553,-87.68066988
6765842,02/22/2009 08:00:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,12,25,31,18,1170539,1891606,2009,41.85805181,-87.64949497
8597123,05-04-2012 10:50,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,0,0,8,15,66,3,1157457,1863035,2012,41.77992527,-87.69828912
10684098,09/16/2016 03:45:00 PM,ROBBERY,ARMED: HANDGUN,STREET,0,0,3,5,43,3,1192121,1858128,2016,41.76568733,-87.57136673
8228262,08/23/2011 07:50:00 PM,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),APARTMENT,1,0,14,26,23,18,1153858,1908452,2011,41.90462722,-87.71027578
9839523,10/30/2014 06:00:00 PM,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SIDEWALK,1,0,12,25,28,10,1171236,1894230,2014,41.86523701,-87.64685956
9214821,07/13/2013 11:17:00 PM,ROBBERY,ARMED: HANDGUN,SIDEWALK,0,0,22,19,72,3,1164303,1839645,2013,41.71559819,-87.67384783
8910996,12-01-2012 03:00,THEFT,$500 AND UNDER,SIDEWALK,0,0,19,44,6,6,1169041,1921593,2012,41.94037066,-87.6541221
7188742,10/21/2009 04:09:00 PM,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,1,0,14,26,22,08B,1152630,1914399,2009,41.92097071,-87.71462902
7377427,02/22/2010 01:00:00 AM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,0,0,11,28,27,04B,1157830,1896167,2010,41.87083596,-87.69602059
9380966,11-03-2013 19:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,24,49,1,7,1162618,1947864,2013,42.01259654,-87.67698893
9663842,06-08-2014 00:00,THEFT,FROM BUILDING,OTHER,0,0,20,40,4,6,1158355,1934445,2014,41.9758629,-87.6930438
8018255,04/13/2011 12:00:00 PM,ASSAULT,SIMPLE,SIDEWALK,0,0,15,28,25,08A,1144002,1901171,2011,41.88483805,-87.74666294
7974422,03/16/2011 02:10:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,11,28,27,08B,1154869,1899836,2011,41.88096389,-87.70679318
7912075,01/30/2011 09:30:00 AM,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),0,0,24,49,2,6,1159381,1948526,2011,42.01448057,-87.68888111
8341302,11-04-2011 15:43,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,1,0,14,26,24,24,1160030,1907908,2011,41.90300919,-87.68761925
7426601,03/27/2010 07:50:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,25,29,25,08B,1134811,1910838,2010,41.91153301,-87.78018536
7211201,11-01-2009 00:01,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,RESIDENCE,0,0,4,8,45,17,1186746,1847921,2009,41.73780731,-87.5913902
8131193,06/25/2011 04:20:00 PM,THEFT,$500 AND UNDER,SIDEWALK,0,0,8,15,66,6,1155311,1862654,2011,41.77892297,-87.70616692
6530337,09/18/2008 07:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,8,13,65,14,1149092,1863533,2008,41.78145729,-87.72894394
7215693,11-07-2009 00:15,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),0,0,3,20,42,14,1182604,1865095,2009,41.78503149,-87.60603326
9190243,06/25/2013 06:00:00 PM,THEFT,$500 AND UNDER,PARK PROPERTY,0,0,5,9,54,6,1184960,1818082,2013,41.65596736,-87.59886579
6079149,02/15/2008 11:32:00 AM,BATTERY,SIMPLE,STREET,1,0,8,13,62,08B,1151077,1865187,2008,41.7859576,-87.72162324
10308498,11-10-2015 20:34,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),0,0,19,47,5,6,1161557,1927958,2015,41.95799599,-87.68145034
7230841,11/16/2009 05:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,11,28,26,7,1149602,1901150,2009,41.88467353,-87.72609924
10727236,10/24/2016 05:00:00 AM,ASSAULT,SIMPLE,RESIDENCE,1,1,15,29,25,08A,1141442,1899159,2016,41.87936452,-87.75611346
10126717,06/22/2015 02:40:00 PM,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,0,0,17,39,16,14,1149070,1928345,2015,41.95930943,-87.72734713
10390412,01/24/2016 07:28:00 PM,THEFT,OVER $500,CTA TRAIN,0,0,24,49,1,6,1163643,1950346,2016,42.01938557,-87.67314702
7951508,02-09-2011 13:40,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,1,0,18,27,8,18,1173068,1909520,2011,41.90715332,-87.63968057
10767425,11/28/2016 10:05:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,2,20,40,08B,1178176,1865576,2016,41.78645304,-87.62225351
8450990,01/23/2012 02:45:00 PM,THEFT,OVER $500,VEHICLE-COMMERCIAL,0,0,12,1,24,6,1162731,1904675,2012,41.89408137,-87.67778871
6211059,04/25/2008 12:01:00 AM,THEFT,OVER $500,STREET,0,0,19,32,7,6,1166557,1916807,2008,41.92729127,-87.66338905
7171432,10-10-2009 23:41,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,0,0,12,26,24,04B,1157551,1906217,2009,41.89841978,-87.69677121
10135677,07-02-2015 03:30,BURGLARY,ATTEMPT FORCIBLE ENTRY,CURRENCY EXCHANGE,0,0,11,24,27,5,1155146,1896620,2015,41.8721333,-87.70586238
8066900,05/14/2011 11:30:00 PM,THEFT,$500 AND UNDER,STREET,0,0,18,43,7,6,1169748,1913493,2011,41.91812847,-87.6517603
8986325,01/27/2013 10:00:00 PM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,0,4,7,46,26,1194288,1850211,2013,41.74390952,-87.56368372
10765128,11/26/2016 01:45:00 PM,BATTERY,SIMPLE,RESIDENCE,0,0,19,1,5,08B,1161173,1919687,2016,41.93530791,-87.68309273
8326794,10/23/2011 09:00:00 PM,ROBBERY,VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),0,0,4,8,48,3,1188516,1844213,2011,41.72759012,-87.58502358
7515185,05/18/2010 07:45:00 AM,ASSAULT,SIMPLE,ALLEY,0,0,9,12,58,08A,1158623,1880669,2010,41.82829156,-87.69353313
8561155,04-10-2012 20:30,NARCOTICS,POSS: CRACK,SIDEWALK,1,0,15,29,25,18,1138870,1904988,2012,41.89540711,-87.76541592
8057091,05-04-2011 11:41,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,1,0,11,24,27,18,1152196,1896452,2011,41.87173095,-87.71669758
10229992,09-09-2015 22:37,CRIMINAL TRESPASS,TO LAND,BAR OR TAVERN,1,0,22,21,73,26,1167278,1844036,2015,41.72758472,-87.66282666
7009132,07-07-2009 13:50,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,1,0,12,2,28,18,1160884,1899963,2009,41.88118976,-87.68470296
10157739,07/18/2015 08:00:00 PM,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,0,1,8,16,63,04A,1159372,1865876,2015,41.78768234,-87.69119062
9040633,03-11-2013 07:20,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,1,0,11,28,25,16,1145663,1899482,2013,41.88017192,-87.74060626
7372570,02/21/2010 10:00:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,5,34,49,18,1176675,1833656,2010,41.69889455,-87.62871521
7285698,12/22/2009 05:04:59 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,0,22,34,73,08B,1171033,1836513,2009,41.70685941,-87.64929044
10250241,09/25/2015 12:30:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,0,16,36,17,7,1132783,1921601,2015,41.94110361,-87.78738397
8525592,03/18/2012 12:42:00 PM,BATTERY,SIMPLE,STREET,0,0,24,50,2,08B,1162147,1942512,2012,41.99792041,-87.6788725
6706186,01-10-2009 22:30,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,0,5,34,53,26,1173885,1823103,2009,41.66999764,-87.63924216
