ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude
10779101,12-09-2016 10:00,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,1,0,3,20,69,26,1180029,1862357,2016,41.77757754,-87.61555804
9521791,03-08-2014 03:20,BATTERY,SIMPLE,CTA GARAGE / OTHER PROPERTY,1,0,14,35,22,08B,1154441,1917479,2014,41.92938643,-87.70789243
10049022,04-27-2015 07:30,THEFT,$500 AND UNDER,NURSING HOME/RETIREMENT HOME,0,0,25,30,19,6,1138633,1915735,2015,41.92490244,-87.76602531
10121259,06-21-2015 05:30,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,PARK PROPERTY,0,0,4,10,52,26,1203118,1840607,2015,41.71733421,-87.53165838
10094005,05-31-2015 10:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,22,21,73,14,1175044,1841245,2015,41.71975631,-87.63446162
8502247,03-01-2012 13:25,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1,0,11,24,29,18,1150239,1894749,2012,41.86709608,-87.72392696
9157880,06-03-2013 22:05,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,0,1,4,10,52,14,1201786,1841754,2013,41.7205156,-87.53649792
8505661,03-04-2012 09:15,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,15,28,25,14,1143930,1902890,2012,41.88955654,-87.74688419
10000423,03-19-2015 07:10,ASSAULT,SIMPLE,APARTMENT,0,0,25,30,19,08A,1136171,1920257,2015,41.93735565,-87.77496374
9921125,01-10-2015 13:15,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,22,19,72,14,1165594,1836093,2015,41.70582369,-87.66921988
9747520,08-21-2014 09:25,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,1,0,7,17,67,04B,1168860,1858654,2014,41.76766456,-87.65661039
10445731,03-12-2016 11:29,THEFT,$500 AND UNDER,APARTMENT,0,1,5,9,49,6,1180756,1835872,2016,41.70488296,-87.61370481
8712891,07-18-2012 06:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,0,1,25,37,25,08B,1139489,1910261,2012,41.90986559,-87.7630137
9024314,02-26-2013 09:50,ROBBERY,ARMED: HANDGUN,TAVERN/LIQUOR STORE,0,0,11,24,26,3,1150160,1895742,2013,41.86982252,-87.72419111
10111973,06-14-2015 07:32,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,1,0,3,5,43,24,1191198,1858326,2015,41.76625305,-87.57474337
9856077,11-12-2014 15:35,BURGLARY,FORCIBLE ENTRY,APARTMENT,1,0,6,8,44,5,1184740,1852175,2014,41.74952795,-87.5986065
8466665,02-03-2012 02:40,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,1,0,22,19,72,18,1163202,1836129,2012,41.70597277,-87.67797825
10521468,05-13-2016 12:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,4,10,52,08B,1202130,1840480,2016,41.7170109,-87.53528122
10618585,07-30-2016 11:00,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,0,1,1,2,32,08B,1177389,1897003,2016,41.87270906,-87.62418786
9532948,03-16-2014 10:50,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,1,0,6,21,44,08B,1176715,1847271,2014,41.73625506,-87.62816043
9684956,07-07-2014 14:00,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,0,1,3,6,69,6,1178853,1857096,2014,41.76316765,-87.62002918
9170296,06-10-2013 20:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,22,34,75,5,1169387,1831821,2013,41.69401953,-87.65545331
10008618,03-24-2015 05:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,0,0,24,40,77,11,1164311,1942142,2015,41.99685946,-87.67092246
9326714,09-23-2013 12:01,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,0,0,24,50,2,6,1160691,1941804,2013,41.99600804,-87.68424835
9513981,01-14-2014 11:30,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1,42,32,7,1178693,1902533,2014,41.887854,-87.6192314
8477783,02-11-2012 07:25,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,1,0,11,24,27,18,1152141,1896451,2012,41.87172929,-87.71689954
10563073,06-15-2016 04:00,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,0,0,2,4,35,3,1179387,1881825,2016,41.83101411,-87.61731704
10547064,06-03-2016 07:50,ASSAULT,SIMPLE,GAS STATION,0,0,22,34,73,08A,1170999,1836512,2016,41.70685741,-87.64941498
9852968,11-09-2014 15:30,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,0,22,21,71,6,1172507,1846861,2014,41.73522354,-87.64358908
10640161,08-14-2014 12:00,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,1,0,24,50,2,2,,,2014,,
8549205,03-27-2012 03:30,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,0,0,19,43,7,10,1170170,1916821,2012,41.92725146,-87.65011244
9201180,07-03-2013 09:30,THEFT,RETAIL THEFT,SMALL RETAIL STORE,1,0,18,27,8,6,1173424,1908712,2013,41.90492822,-87.63839689
8743393,08-07-2012 02:16,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,0,0,3,20,69,04B,1179223,1859647,2012,41.77015944,-87.61859538
8674641,06-23-2012 08:30,ASSAULT,SIMPLE,SIDEWALK,1,0,17,33,16,08A,1152706,1929030,2012,41.96111778,-87.71396136
10300392,10-31-2015 03:00,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,0,0,18,43,7,14,1170598,1914542,2015,41.9209884,-87.6486066
9144746,05-25-2013 02:35,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,8,18,70,14,1151856,1853386,2013,41.75355852,-87.71907603
9529729,06-01-2013 09:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,5,9,53,11,1178601,1826736,2013,41.67986161,-87.62187241
10398656,01-31-2016 09:45,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,8,15,66,08B,1160383,1860136,2016,41.77191021,-87.68764171
10684543,08-30-2016 12:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,0,0,4,7,46,5,1195557,1852855,2016,41.75113362,-87.55894689
9578766,04-09-2014 13:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,0,0,16,41,76,26,1100317,1935229,2014,41.9790063,-87.90646316
9678784,07-02-2014 21:50,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,1,0,11,27,23,18,1151074,1905741,2014,41.897243,-87.72057341
9978273,02-25-2015 01:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,0,16,45,15,08B,1140869,1930023,2015,41.96406919,-87.7574564
9731199,08-09-2014 03:00,THEFT,$500 AND UNDER,ATHLETIC CLUB,0,0,17,39,14,6,1146385,1930786,2014,41.9660594,-87.73715599
10294662,10-28-2015 07:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,3,5,42,5,1184029,1861269,2015,41.77449941,-87.60092814
8651989,06-10-2012 05:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,0,0,4,7,51,26,1192171,1842162,2012,41.72187401,-87.57170142
9643993,06-08-2014 09:30,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,0,1,4,7,43,08B,1195776,1855003,2014,41.75702248,-87.55807346
8514343,03-10-2012 07:45,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,0,0,5,9,49,3,1176747,1837079,2012,41.70828613,-87.62834898
10779108,12-09-2016 09:50,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1,6,8,44,08B,1183601,1843991,2016,41.72709677,-87.6030347
9950743,02-04-2015 12:10,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,0,1,16,45,11,08B,1134821,1934550,2015,41.9766011,-87.77958587
8772314,08-25-2012 02:30,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,19,32,7,6,1163736,1915978,2012,41.92507646,-87.67377846
10086832,05-26-2015 02:10,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,1,0,10,24,29,18,1148566,1891712,2015,41.85879461,-87.73014715
8580178,04-19-2012 09:00,ASSAULT,SIMPLE,APARTMENT,0,0,7,16,68,08A,1172987,1864107,2012,41.78253813,-87.64132231
8429204,01-06-2012 16:35,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,0,0,17,33,16,3,1152942,1928611,2012,41.95996333,-87.71310484
8435050,01-10-2012 23:50,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,0,1,4,8,45,08B,1188219,1851425,2012,41.74738765,-87.58588208
10805117,12-06-2016 12:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,ATM (AUTOMATIC TELLER MACHINE),0,0,8,23,62,11,,,2016,,
8499596,02-28-2012 07:40,THEFT,$500 AND UNDER,APARTMENT,0,1,6,6,44,6,1182291,1851831,2012,41.74864102,-87.60759118
9003575,02-09-2013 21:37,ASSAULT,SIMPLE,STREET,0,0,12,2,27,08A,1158587,1900580,2013,41.8829302,-87.69312052
10083807,05-23-2015 07:17,ASSAULT,SIMPLE,RESIDENCE,0,1,7,17,67,08A,1168837,1859452,2015,41.76985487,-87.65667169
10621158,08-01-2016 09:15,THEFT,POCKET-PICKING,CTA BUS,0,0,18,42,8,6,1177338,1906160,2016,41.8978375,-87.62409724
9461955,01-15-2014 04:25,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,25,37,25,08B,1138968,1911414,2014,41.91303904,-87.76489959
9805753,06-11-2014 00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT VENDING ESTABLISHMENT,0,0,16,41,76,7,1106527,1935924,2014,41.98082628,-87.88361132
9141397,05-22-2013 01:30,THEFT,$500 AND UNDER,STREET,0,0,19,47,6,6,1163818,1925275,2013,41.95058621,-87.6732141
10505864,05-01-2016 19:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,18,27,8,14,1173985,1907109,2016,41.90051701,-87.63638402
8936425,12-18-2012 05:50,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,5,34,49,14,1176025,1832977,2012,41.69704584,-87.63111546
10670604,09-06-2016 05:50,ROBBERY,STRONGARM - NO WEAPON,STREET,0,0,9,16,61,3,1164523,1871799,2016,41.80382866,-87.67213693
10097411,06-02-2015 15:30,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,0,0,12,25,31,04A,1161735,1890703,2015,41.85576176,-87.68183619
10331765,12-02-2015 17:10,ROBBERY,ARMED: HANDGUN,STREET,0,0,7,16,67,3,1168513,1862988,2015,41.77956509,-87.65775751
10691776,12-12-2015 14:00,NARCOTICS,CRIMINAL DRUG CONSPIRACY,SIDEWALK,1,0,11,28,27,18,,,2015,,
8669021,06-20-2012 11:50,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,0,5,34,53,08B,1178021,1827101,2012,41.68087635,-87.62398446
9913055,01-02-2015 18:30,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,1,0,9,14,58,24,1156326,1878177,2015,41.82149984,-87.70202784
10382008,01-15-2016 11:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,24,50,2,7,1159192,1941260,2016,41.99454634,-87.68977752
9401941,11-22-2013 11:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,9,20,61,14,1165438,1874660,2013,41.81166021,-87.66870001
9946115,01-30-2015 01:28,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,1,0,3,20,42,18,1180974,1863755,2015,41.78139209,-87.6120507
9102981,04-25-2013 09:15,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,25,30,22,14,1149976,1915853,2013,41.92501275,-87.72434254
9332679,10-02-2013 11:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,0,6,21,44,6,1175078,1849610,2013,41.74271022,-87.63408818
10655906,08-24-2016 07:30,THEFT,RETAIL THEFT,GROCERY FOOD STORE,1,0,12,27,28,6,1171049,1900319,2016,41.88194977,-87.6473674
9488048,02-06-2014 16:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,1,0,5,34,53,6,1173026,1825943,2014,41.67781001,-87.64230265
9414813,12-04-2013 12:30,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,1,0,2,4,36,26,1182233,1881257,2013,41.82938992,-87.60689263
10344329,11-12-2015 12:00,DECEPTIVE PRACTICE,BOGUS CHECK,CONVENIENCE STORE,0,0,11,27,23,11,1152013,1905095,2015,41.89545186,-87.71714161
9063130,03-27-2013 12:20,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,4,7,46,08B,1198864,1852869,2013,41.75108972,-87.5468282
9827220,10-21-2014 04:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,1,11,28,26,08B,1150189,1899047,2014,41.87889125,-87.7239985
10437128,03-01-2016 15:00,THEFT,FROM BUILDING,APARTMENT,0,0,4,8,43,6,,,2016,,
8960784,01-12-2012 00:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,0,0,24,49,1,6,1165271,1950540,2012,42.01988329,-87.66715063
9713791,07-27-2014 09:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,7,15,67,14,1165975,1867210,2014,41.79120513,-87.66694218
8525080,03-18-2012 01:10,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,BARBERSHOP,1,0,8,15,66,22,1161496,1861283,2012,41.77503473,-87.68353002
9832055,10-25-2014 03:50,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,0,5,10,51,6,1185667,1832643,2014,41.69590816,-87.59582281
8773177,08-24-2012 12:00,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,OTHER,0,0,18,42,8,2,1178066,1905133,2012,41.89500282,-87.62145471
8967888,01-13-2013 10:30,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,0,1,25,37,25,08B,1140463,1911006,2013,41.91189212,-87.75941726
9266270,08-16-2013 09:00,BATTERY,SIMPLE,OTHER,0,0,19,32,5,08B,1162767,1921591,2013,41.94049927,-87.67718116
8610468,05-13-2012 12:30,THEFT,$500 AND UNDER,SMALL RETAIL STORE,0,0,4,10,46,6,1197746,1844398,2012,41.72787262,-87.55120713
9864333,11-20-2014 05:30,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,0,1,11,28,27,08B,1155383,1899848,2014,41.8809865,-87.70490548
10250318,09-10-2015 09:00,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,0,0,14,35,21,6,1152835,1918764,2015,41.93294457,-87.71375991
9568336,04-10-2014 21:08,BATTERY,SIMPLE,OTHER,0,0,5,9,49,08B,1178308,1831371,2014,41.69258737,-87.62280498
10512901,05-06-2016 17:40,ROBBERY,ARMED: HANDGUN,SIDEWALK,0,0,6,21,71,3,1167069,1851501,2016,41.74807424,-87.66337939
9581690,04-21-2014 01:45,THEFT,$500 AND UNDER,OTHER,0,0,17,33,14,6,1152012,1931668,2014,41.96837036,-87.71644306
10088413,05-27-2015 03:29,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,0,1,9,11,60,26,1171930,1879466,2015,41.8247081,-87.64474644
9609945,05-13-2014 01:13,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,0,5,6,49,6,1180379,1842062,2014,41.72187776,-87.61489619
9297135,09-03-2013 10:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,3,5,43,5,1191705,1860694,2013,41.77273874,-87.57280832
8708035,07-15-2012 08:45,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,0,0,9,16,61,5,1165183,1871889,2012,41.80406168,-87.66971383
9435009,12-21-2013 01:41,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,6,6,44,18,1182972,1851205,2013,41.74690742,-87.60511519
10109760,05-15-2015 07:40,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,1,0,7,16,67,18,1167644,1866710,2015,41.7897974,-87.66083665
9077973,04-03-2013 13:34,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,0,0,12,25,31,11,1163099,1889736,2013,41.85307971,-87.67685679
9243336,06-30-2013 02:00,THEFT,FROM BUILDING,RESIDENCE,0,0,4,7,46,6,1195254,1851569,2013,41.74761221,-87.56009956
9561338,04-06-2014 14:35,CRIMINAL TRESPASS,TO LAND,CTA GARAGE / OTHER PROPERTY,1,0,19,46,3,26,1167942,1930944,2014,41.966054,-87.6578904
9671536,06-27-2014 01:20,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",0,0,12,27,28,6,1164731,1900539,2014,41.8826897,-87.67056068
8841737,10-11-2012 19:15,ASSAULT,SIMPLE,RESIDENCE,0,0,3,20,69,08A,1178341,1859759,2012,41.77048685,-87.621825
8686618,07-01-2012 20:00,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),1,0,8,15,66,08B,1158857,1860407,2012,41.77268517,-87.6932282
9918073,01-07-2015 21:20,CRIMINAL TRESPASS,TO LAND,DRUG STORE,1,0,22,21,73,26,1166985,1841705,2015,41.72119436,-87.66396637
9686364,12-01-2013 09:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,0,0,20,40,2,26,,,2013,,
10742673,11-03-2016 22:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,1,17,30,21,26,1150781,1922695,2016,41.94377203,-87.72120508
10793573,12-24-2016 06:50,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,0,0,11,28,26,14,1150042,1899368,2016,41.87977497,-87.7245299
9673034,06-28-2014 05:02,KIDNAPPING,CHILD ABDUCTION/STRANGER,SIDEWALK,1,0,7,17,68,20,1171226,1856893,2014,41.76278075,-87.6479894
10401608,02-01-2016 08:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),0,0,19,44,6,14,1170274,1920971,2016,41.93863697,-87.64960867
10559024,06-13-2016 07:00,BATTERY,SIMPLE,RESIDENCE,0,0,24,50,2,08B,1158432,1944639,2016,42.00383407,-87.69248012
9599058,05-05-2014 17:28,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,0,0,16,41,10,26,1124497,1940891,2014,41.99417831,-87.81741192
10604192,07-19-2016 02:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,5,9,53,5,1179746,1825010,2016,41.67509919,-87.61773369
9999593,03-17-2015 05:00,THEFT,FROM BUILDING,RESIDENCE,0,0,16,36,17,6,1126088,1923798,2015,41.94724682,-87.81194205
9432078,12-18-2013 05:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,4,7,43,14,1196609,1855785,2013,41.7591477,-87.55499479
8657191,06-13-2012 10:20,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,0,0,11,24,25,26,1145498,1897950,2012,41.87597105,-87.74125093
10219789,09-02-2015 00:20,BATTERY,SIMPLE,SIDEWALK,1,0,10,12,30,08B,1156472,1885683,2015,41.84209427,-87.70128964
9823519,10-19-2014 09:15,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,1,1,7,17,68,14,1170928,1855632,2014,41.75932692,-87.64911838
10372793,01-08-2016 16:45,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,0,15,37,25,26,1139855,1907132,2016,41.90127256,-87.76174574
10605177,07-20-2016 07:00,ASSAULT,SIMPLE,APARTMENT,0,0,15,28,25,08A,1142810,1900514,2016,41.88305744,-87.75105657
9018857,02-21-2013 03:45,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",0,0,25,37,19,08A,1138681,1914356,2013,41.92111744,-87.76588247
9129021,03-27-2013 10:00,THEFT,FROM BUILDING,BAR OR TAVERN,0,0,18,42,8,6,1176069,1908491,2013,41.90426257,-87.62868777
9268083,08-18-2013 04:11,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,0,0,15,28,25,26,1142982,1898865,2013,41.87852918,-87.75046609
10703449,10-03-2016 12:20,ROBBERY,STRONGARM - NO WEAPON,STREET,0,0,14,1,24,3,1157452,1910683,2016,41.91067688,-87.69701315
8833190,10-03-2012 12:05,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,0,0,25,37,19,6,1137310,1915699,2012,41.92482756,-87.77088755
9177205,06-17-2013 04:50,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,7,6,68,14,1174118,1859976,2013,41.77117715,-87.63729834
10644750,08-17-2016 12:15,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,10,24,29,08B,1153751,1889521,2016,41.85268071,-87.71117292
8851344,10-18-2012 07:27,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,1,0,9,12,61,18,1164745,1875843,2012,41.81492118,-87.67120848
9596090,05-03-2014 01:45,BATTERY,SIMPLE,CTA STATION,0,0,24,49,1,08B,1167071,1943614,2014,42.00083962,-87.66072707
10504598,04-29-2016 07:00,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,0,0,1,2,35,5,1177746,1884691,2016,41.83891601,-87.62325098
10375338,01-11-2016 10:42,OTHER OFFENSE,LICENSE VIOLATION,OTHER,0,0,25,27,23,26,1149488,1908160,2016,41.90391192,-87.72633575
9278273,08-21-2013 10:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,15,37,25,7,1142488,1907141,2013,41.90124871,-87.75207413
9669467,06-26-2014 06:40,THEFT,$500 AND UNDER,STREET,0,0,6,18,71,6,1164142,1849410,2014,41.74239826,-87.67416361
10559211,06-14-2016 03:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,8,15,66,08B,1159749,1858789,2016,41.76822688,-87.69000271
9679578,06-27-2014 10:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,20,48,3,7,1169215,1933609,2014,41.9733392,-87.65313205
9568722,04-11-2014 08:45,CRIMINAL DAMAGE,TO PROPERTY,DEPARTMENT STORE,0,0,17,45,15,14,1143937,1926169,2014,41.95343636,-87.74627323
8614293,05-15-2012 06:50,THEFT,OVER $500,SIDEWALK,0,0,1,2,32,6,1176857,1896680,2012,41.87183477,-87.62615082
10403147,12-04-2015 00:01,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,9,3,61,5,1166120,1874036,2015,41.80993339,-87.66621623
9753707,08-26-2014 06:45,ASSAULT,AGGRAVATED: HANDGUN,STREET,1,1,15,28,25,04A,1144263,1898896,2014,41.87859028,-87.74576169
8738489,08-03-2012 14:41,THEFT,PURSE-SNATCHING,SMALL RETAIL STORE,0,0,25,30,23,6,1148294,1910307,2012,41.9098266,-87.73066624
10599364,07-15-2016 10:40,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,0,15,28,25,08B,1139890,1901658,2016,41.88625059,-87.76175112
10287036,10-23-2015 11:49,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,0,1,6,18,71,14,1164775,1850605,2015,41.74566419,-87.67181063
10368750,01-04-2016 16:45,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,0,0,1,42,32,6,1175704,1900816,2016,41.88321019,-87.63025952
8544233,03-23-2012 03:00,THEFT,$500 AND UNDER,APARTMENT,0,0,19,46,6,6,1170516,1925645,2012,41.9514573,-87.64858204
8950655,12-31-2012 06:00,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,PARKING LOT/GARAGE(NON.RESID.),0,1,22,19,74,26,1156831,1835990,2012,41.70572201,-87.70131236
10518735,05-11-2016 16:15,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),0,0,25,29,25,08B,1136481,1910910,2016,41.91170087,-87.77404848
8632983,05-27-2012 01:00,BATTERY,SIMPLE,SIDEWALK,0,0,11,24,26,08B,1150335,1896410,2012,41.87165218,-87.72353121
8514635,03-10-2012 15:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,5,9,54,14,1180263,1815111,2012,41.647923,-87.61614288
9605433,05-01-2014 17:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,0,2,4,39,11,1186394,1872494,2014,41.8052461,-87.5919037
10565205,06-17-2016 11:00,THEFT,$500 AND UNDER,STREET,0,0,9,11,60,6,1171878,1881493,2016,41.83027152,-87.64487762
10718157,10-16-2016 06:00,ROBBERY,ARMED: HANDGUN,STREET,0,0,25,30,20,3,1147703,1913782,2016,41.91937372,-87.73274795
10776855,12-06-2016 13:30,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",0,0,17,39,16,08A,1151026,1925837,2016,41.95238912,-87.72022196
9530655,03-14-2014 10:30,BATTERY,SIMPLE,RESTAURANT,0,0,9,20,61,08B,1165360,1873532,2014,41.80856651,-87.6690181
10633038,08-10-2016 03:00,THEFT,$500 AND UNDER,APARTMENT,0,0,10,24,29,6,1154966,1891626,2016,41.85843283,-87.70665708
9931969,01-19-2015 08:13,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),PARKING LOT/GARAGE(NON.RESID.),1,0,6,6,44,18,1178697,1852667,2015,41.75101753,-87.62073541
8985184,01-26-2013 02:00,THEFT,FROM BUILDING,RESTAURANT,0,0,1,42,32,6,1177308,1900539,2013,41.88241388,-87.62437801
10514710,05-08-2016 23:45,THEFT,$500 AND UNDER,STREET,0,0,18,42,8,6,1176264,1907593,2016,41.90179402,-87.62799862
10054606,05-01-2015 18:25,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,1,0,9,12,58,08A,1159439,1875226,2015,41.8133386,-87.69068865
10110139,05-01-2015 13:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,12,27,24,08B,1170128,1905085,2015,41.89504814,-87.65061003
10340467,12-09-2015 22:01,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,6,17,71,08B,1167918,1852799,2015,41.75161795,-87.66023117
8614154,05-13-2012 02:00,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,0,1,17,30,16,2,1148411,1923043,2012,41.94477309,-87.72990716
8974334,01-18-2013 02:30,ASSAULT,SIMPLE,RESIDENCE,0,1,4,8,45,08A,1189042,1850202,2013,41.74401197,-87.5829055
9960036,02-10-2015 17:41,OBSCENITY,OBSCENITY,RESIDENCE,0,1,5,21,49,17,1177611,1841731,2015,41.72103239,-87.62504483
9848965,11-05-2014 12:30,THEFT,$500 AND UNDER,OTHER,0,0,7,17,68,6,1173336,1855826,2014,41.75980638,-87.64028743
10350194,12-16-2015 11:00,BATTERY,SIMPLE,SIDEWALK,0,0,17,33,16,08B,1150843,1926741,2015,41.95487335,-87.72087093
10685587,09-18-2016 11:24,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,0,0,24,50,2,14,1161344,1943147,2016,41.99967967,-87.68180868
